#F 31oct98.dat
#E 909799770
#D Sat Oct 31 12:12:20 1998
#C spectro  User = opid26
#O0      THB       HDH       STH        SX        SY        SZ     SCHI1     SCHI2  
#O1      ATH     ACHI1        AX        AY        AZ        DX        DY        DZ  
#O2   Energy    Und 42    Und 43       TZ3       TX3  

#S 19  ascan  tz3 29.5 29.75  125 1
#D Sat Oct 31 12:13:46 1998
#T 1  (Seconds)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G2 0
#Q 
#P0 40.135381 40.145199 65.6 70 35 -1.83 0 -36.1
#P1 0 0 -1.98 0 0 35.6 86.2 -29.5
#P2 3.0688882 24.893749 295.98749 29 -27.749938 
#N 22
#L TZ3    Epoch  Seconds  If2  If3  If5  If6  If7  If8  I0  It  ItdI0  If1dI0  If2dI0  If3dI0  If4dI0  If5dI0  If6dI0  If7dI0  If8dI0  If1  If4
29.542048  32725 -1.7e-05 1241 281 45 29 24 -17 864566 43 4.97359e-05 0.00137294 0.0014354 0.000325019 0.000142268 5.20492e-05 3.35428e-05 2.77596e-05 -1.9663e-05 1187 123
29.544036  32728 -1.2e-05 1257 305 63 26 29 -12 861570 41 4.75875e-05 0.0014137 0.00145896 0.000354005 0.000142763 7.31223e-05 3.01775e-05 3.36595e-05 -1.39281e-05 1218 123
29.546024  32731 -2e-05 1251 318 56 23 18 -20 860190 56 6.51019e-05 0.00144735 0.00145433 0.000369686 0.000161592 6.51019e-05 2.67383e-05 2.09256e-05 -2.32507e-05 1245 139
29.548012  32734 -2.2e-05 1279 333 67 37 21 -22 862485 18 2.08699e-05 0.00148176 0.00148292 0.000386094 0.000164641 7.76825e-05 4.28993e-05 2.43482e-05 -2.55077e-05 1278 142
29.55  32737 -1.1e-05 1293 348 72 25 25 -11 861551 -18 -2.08926e-05 0.00150078 0.00150078 0.000403923 0.000192676 8.35702e-05 2.90174e-05 2.90174e-05 -1.27677e-05 1293 166
29.551988  32740 -1.9e-05 1295 370 83 38 22 -19 863654 19 2.19996e-05 0.00151565 0.00149944 0.000428412 0.000208417 9.61033e-05 4.39991e-05 2.54732e-05 -2.19996e-05 1309 180
29.553976  32743 -1.2e-05 1327 388 89 35 24 -12 863052 85 9.84877e-05 0.00153988 0.00153757 0.000449567 0.000215514 0.000103122 4.05538e-05 2.78083e-05 -1.39041e-05 1329 186
29.555964  32746 -2e-05 1338 400 103 38 30 -20 865634 -40 -4.62089e-05 0.0015376 0.00154569 0.000462089 0.000220648 0.000118988 4.38985e-05 3.46567e-05 -2.31045e-05 1331 191
29.557952  32749 -5e-06 1358 419 118 38 27 -5 866138 121 0.000139701 0.00154248 0.00156788 0.000483757 0.000251692 0.000136237 4.38729e-05 3.11729e-05 -5.77275e-06 1336 218
29.56004  32752 -1.6e-05 1401 441 125 49 30 -16 868729 83 9.55419e-05 0.00152061 0.0016127 0.000507638 0.000272812 0.000143888 5.64042e-05 3.45332e-05 -1.84177e-05 1321 237
29.562028  32755 -5e-06 1439 427 144 48 34 -5 869226 38 4.37171e-05 0.00152665 0.0016555 0.000491242 0.000273807 0.000165665 5.52215e-05 3.91153e-05 -5.75224e-06 1327 238
29.564016  32758 -1.6e-05 1464 463 158 50 29 -16 871117 103 0.000118239 0.00150611 0.0016806 0.000531502 0.000299615 0.000181376 5.73976e-05 3.32906e-05 -1.83672e-05 1312 261
29.566004  32761 3e-06 1487 457 167 55 30 3 870756 76 8.72805e-05 0.00149985 0.00170771 0.000524831 0.000316966 0.000191787 6.31635e-05 3.44528e-05 3.44528e-06 1306 276
29.567992  32764 -1e-05 1492 471 191 56 36 -10 872187 101 0.000115801 0.00148363 0.00171064 0.000540022 0.000334791 0.00021899 6.42064e-05 4.12756e-05 -1.14654e-05 1294 292
29.56998  32767 -9e-06 1517 478 215 61 34 -9 870124 47 5.40153e-05 0.0014722 0.00174343 0.000549347 0.000355122 0.000247091 7.0105e-05 3.90749e-05 -1.03434e-05 1281 309
29.571968  32770 -7e-06 1520 500 229 65 36 -7 870613 78 8.9592e-05 0.00146449 0.0017459 0.000574308 0.000364111 0.000263033 7.466e-05 4.13502e-05 -8.04031e-06 1275 317
29.573956  32773 -4e-06 1517 512 251 66 42 -4 869930 -1 -1.14952e-06 0.00142425 0.00174382 0.000588553 0.00038049 0.000288529 7.58682e-05 4.82797e-05 -4.59807e-06 1239 331
29.576044  32776 -5e-06 1525 496 267 75 46 -5 870174 44 5.05646e-05 0.00134341 0.00175252 0.000570001 0.000393025 0.000306835 8.61897e-05 5.2863e-05 -5.74598e-06 1169 342
29.578032  32779 -1.2e-05 1527 514 284 81 45 -12 869551 8 9.20015e-06 0.00130182 0.00175608 0.00059111 0.000414007 0.000326605 9.31515e-05 5.17508e-05 -1.38002e-05 1132 360
29.58002  32782 -4e-06 1531 526 306 91 44 -4 871674 32 3.6711e-05 0.00121146 0.00175639 0.000603437 0.000427912 0.000351049 0.000104397 5.04776e-05 -4.58887e-06 1056 373
29.582008  32785 4e-06 1518 519 321 97 54 4 871177 29 3.32883e-05 0.00113869 0.00174247 0.000595746 0.000416678 0.000368467 0.000111344 6.19851e-05 4.59149e-06 992 363
29.583996  32788 -3e-06 1504 531 345 99 54 -3 872313 10 1.14638e-05 0.00105123 0.00172415 0.000608726 0.000429892 0.0003955 0.000113491 6.19044e-05 -3.43913e-06 917 375
29.585984  32791 -6e-06 1478 533 362 117 57 -6 871859 -10 -1.14697e-05 0.00097034 0.00169523 0.000611337 0.000441585 0.000415205 0.000134196 6.53775e-05 -6.88185e-06 846 385
29.587972  32794 1e-06 1478 540 381 121 67 1 873523 61 6.98322e-05 0.000889501 0.001692 0.000618186 0.000447613 0.000436165 0.00013852 7.67009e-05 1.14479e-06 777 391
29.58996  32797 2e-06 1465 546 401 140 79 2 873946 64 7.32311e-05 0.000827282 0.0016763 0.000624753 0.000454261 0.000458838 0.000160193 9.03946e-05 2.28847e-06 723 397
29.592048  32800 4e-06 1439 559 427 153 80 4 875855 -47 -5.36619e-05 0.000750124 0.00164297 0.000638233 0.000469256 0.000487524 0.000174686 9.13393e-05 4.56697e-06 657 411
29.594036  32803 6e-06 1401 558 436 162 94 6 875314 101 0.000115387 0.000692323 0.00160057 0.000637486 0.000470688 0.000498107 0.000185076 0.00010739 6.85468e-06 606 412
29.596024  32806 1.1e-05 1397 574 463 172 95 11 875905 85 9.70425e-05 0.000642764 0.00159492 0.000655322 0.000490921 0.000528596 0.000196368 0.000108459 1.25584e-05 563 430
29.598012  32809 3e-05 1354 589 470 185 111 30 875843 54 6.16549e-05 0.000578871 0.00154594 0.000672495 0.000501231 0.000536626 0.000211225 0.000126735 3.42527e-05 507 439
29.6  32812 2.2e-05 1338 604 486 199 127 22 874652 85 9.71815e-05 0.000516777 0.00152975 0.00069056 0.00052821 0.00055565 0.000227519 0.000145201 2.51529e-05 452 462
29.601988  32815 2.4e-05 1273 604 497 233 141 24 876839 30 3.42138e-05 0.000465308 0.00145181 0.000688838 0.000534876 0.000566809 0.000265727 0.000160805 2.7371e-05 408 469
29.603976  32818 3.5e-05 1243 619 512 240 172 35 876472 21 2.39597e-05 0.000422147 0.00141819 0.00070624 0.000541945 0.00058416 0.000273825 0.000196241 3.99328e-05 370 475
29.605964  32821 3.8e-05 1198 624 529 250 204 38 878433 22 2.50446e-05 0.000372254 0.00136379 0.000710356 0.000562365 0.000602209 0.000284598 0.000232232 4.32588e-05 327 494
29.607952  32824 5.8e-05 1133 629 540 268 225 58 877417 -32 -3.64707e-05 0.000338494 0.00129129 0.000716877 0.000568715 0.000615443 0.000305442 0.000256435 6.61031e-05 297 499
29.61004  32827 5.2e-05 1083 626 561 289 271 52 875903 67 7.64925e-05 0.000310537 0.00123644 0.000714691 0.000579973 0.000640482 0.000329945 0.000309395 5.93673e-05 272 508
29.612028  32830 5.4e-05 1038 635 574 308 313 54 873877 27 3.08968e-05 0.000291803 0.00118781 0.000726647 0.000587039 0.000656843 0.000352452 0.000358174 6.17936e-05 255 513
29.614016  32833 7.4e-05 923 640 600 318 353 74 874312 101 0.000115519 0.000263064 0.00105569 0.000732004 0.00060276 0.000686254 0.000363715 0.000403746 8.4638e-05 230 527
29.616004  32836 8e-05 859 656 629 340 395 80 874956 103 0.00011772 0.000249155 0.000981764 0.000749752 0.000610316 0.000718893 0.000388591 0.000451451 9.14332e-05 218 534
29.617992  32839 7.6e-05 764 644 647 362 459 76 875771 84 9.59155e-05 0.000239789 0.000872374 0.000735352 0.000617741 0.000738778 0.00041335 0.00052411 8.67807e-05 210 541
29.61998  32842 9.4e-05 666 654 689 363 506 94 875487 -5 -5.71111e-06 0.000221591 0.000760719 0.000747013 0.000621368 0.000786991 0.000414626 0.000577964 0.000107369 194 544
29.621968  32845 9.2e-05 571 646 715 390 579 92 876443 73 8.32912e-05 0.000205376 0.000651497 0.00073707 0.00064351 0.000815797 0.00044498 0.000660625 0.00010497 180 564
29.623956  32848 0.00012 488 643 746 394 640 120 874233 118 0.000134975 0.000203607 0.000558204 0.000735502 0.000646281 0.000853319 0.000450681 0.00073207 0.000137263 178 565
29.626044  32851 0.00013 392 617 773 402 719 130 873734 76 8.6983e-05 0.000192278 0.000448649 0.000706165 0.000654661 0.000884709 0.000460094 0.000822905 0.000148787 168 572
29.628032  32854 0.000144 338 613 799 411 771 144 870490 97 0.000111431 0.000184953 0.000388287 0.000704201 0.000660548 0.000917874 0.000472148 0.000885708 0.000165424 161 575
29.63002  32857 0.000151 289 570 810 423 849 151 867944 -6 -6.91289e-06 0.000165909 0.000332971 0.000656724 0.000663637 0.00093324 0.000487359 0.000978174 0.000173974 144 576
29.632008  32860 0.000179 260 559 829 434 924 179 864772 39 4.50986e-05 0.000164205 0.000300657 0.000646413 0.000688043 0.000958634 0.000501866 0.00106849 0.000206991 142 595
29.633996  32863 0.000192 236 502 829 451 969 192 865052 -4 -4.624e-06 0.000162996 0.000272816 0.000580312 0.000692444 0.000958324 0.000521356 0.00112016 0.000221952 141 599
29.635984  32866 0.000209 212 461 854 468 1023 209 863871 35 4.05153e-05 0.000152801 0.000245407 0.000533644 0.000708439 0.000988574 0.000541748 0.0011842 0.000241934 132 612
29.637972  32869 0.000229 186 426 850 483 1079 229 866601 -45 -5.1927e-05 0.000141934 0.000214632 0.000491576 0.000718901 0.000980844 0.00055735 0.00124509 0.000264251 123 623
29.63996  32872 0.000248 172 362 866 502 1071 248 868314 76 8.75259e-05 0.000130137 0.000198085 0.0004169 0.000690994 0.000997335 0.000578132 0.00123342 0.000285611 113 600
29.642048  32875 0.000278 147 334 876 513 1087 278 873439 92 0.000105331 0.00011907 0.0001683 0.000382396 0.000660607 0.00100293 0.000587334 0.00124451 0.000318282 104 577
29.644036  32878 0.000299 142 289 890 537 1118 299 874162 24 2.74549e-05 0.000110963 0.000162441 0.000330602 0.000638326 0.00101812 0.000614303 0.00127894 0.000342042 97 558
29.646024  32881 0.000309 131 255 884 550 1152 309 876159 78 8.90249e-05 0.000106145 0.000149516 0.000291043 0.000617468 0.00100895 0.00062774 0.00131483 0.000352676 93 541
29.648012  32884 0.000341 118 242 891 563 1204 341 876535 23 2.62397e-05 0.000103818 0.000134621 0.000276087 0.000588682 0.0010165 0.000642302 0.00137359 0.000389032 91 516
29.65  32887 0.000367 113 198 877 579 1275 367 877500 97 0.000110541 0.000102564 0.000128775 0.000225641 0.000558405 0.00099943 0.000659829 0.00145299 0.000418234 90 490
29.651988  32890 0.000384 105 185 870 596 1368 384 877220 113 0.000128816 8.54974e-05 0.000119696 0.000210894 0.000527804 0.000991769 0.000679419 0.00155947 0.000437747 75 463
29.653976  32893 0.000411 99 170 855 603 1468 411 876699 113 0.000128893 8.89701e-05 0.000112924 0.000193909 0.000504164 0.000975249 0.000687807 0.00167446 0.000468804 78 442
29.655964  32896 0.000431 86 159 827 604 1580 431 874862 126 0.000144023 8.80139e-05 9.83012e-05 0.000181743 0.000470931 0.000945292 0.000690395 0.001806 0.000492649 77 412
29.657952  32899 0.000457 86 151 806 615 1725 457 874242 28 3.20277e-05 7.77817e-05 9.83709e-05 0.000172721 0.000432375 0.000921942 0.000703467 0.00197314 0.000522739 68 378
29.66004  32902 0.000491 80 136 808 618 1809 491 872524 53 6.07433e-05 7.22043e-05 9.1688e-05 0.00015587 0.000403427 0.000926049 0.00070829 0.0020733 0.000562735 63 352
29.662028  32905 0.000506 85 135 781 622 1915 506 871638 32 3.67125e-05 6.65414e-05 9.75175e-05 0.000154881 0.000360241 0.000896014 0.000713599 0.00219701 0.000580516 58 314
29.664016  32908 0.000519 73 119 775 630 1994 519 870564 39 4.47985e-05 7.35156e-05 8.38537e-05 0.000136693 0.000333117 0.000890227 0.000723669 0.00229047 0.000596165 64 290
29.666004  32911 0.000549 68 116 751 644 2064 549 869096 -9 -1.03556e-05 6.55854e-05 7.82422e-05 0.000133472 0.000298011 0.000864116 0.000741 0.00237488 0.000631691 57 259
29.667992  32914 0.000558 71 113 729 646 2091 558 868682 45 5.18026e-05 6.1012e-05 8.1733e-05 0.000130082 0.000276281 0.000839202 0.000743655 0.00240709 0.000642352 53 240
29.66998  32917 0.00059 66 108 719 671 2125 590 867973 118 0.000135949 5.99097e-05 7.60392e-05 0.000124428 0.000258073 0.000828367 0.000773066 0.00244823 0.000679745 52 224
29.671968  32920 0.000601 62 91 653 678 2171 601 867725 8 9.21951e-06 5.18597e-05 7.14512e-05 0.000104872 0.000237402 0.000752543 0.000781354 0.00250194 0.000692616 45 206
29.673956  32923 0.00063 63 97 629 689 2138 630 866892 10 1.15355e-05 5.19096e-05 7.26734e-05 0.000111894 0.000222634 0.000725581 0.000794793 0.00246628 0.000726734 45 193
29.676044  32926 0.000643 56 100 586 701 2117 643 864926 53 6.12769e-05 5.08714e-05 6.47454e-05 0.000115617 0.000202329 0.000677515 0.000810474 0.00244761 0.000743416 44 175
29.678032  32929 0.000663 53 89 521 707 2088 663 865485 96 0.00011092 4.50614e-05 6.12373e-05 0.000102833 0.000188334 0.000601975 0.000816883 0.00241252 0.000766044 39 163
29.68002  32932 0.00068 51 80 483 737 2071 680 864296 -4 -4.62804e-06 4.85945e-05 5.90076e-05 9.25609e-05 0.00017818 0.000558836 0.000852717 0.00239617 0.000786767 42 154
29.682008  32935 0.000698 56 84 433 754 2016 698 863573 16 1.85277e-05 3.93713e-05 6.48469e-05 9.72703e-05 0.000172539 0.000501405 0.000873117 0.00233449 0.00080827 34 149
